0,1
thank you for the free flyfi!! makes an already great airline even better!,Thanks for the free flyfi! already makes an excellent airline even better!
thank you!!,Thank you!
i wish you all the best of luck i'm enjoying the luxurious free!! amount of leg space rn. thanks,I wish you all the best of luck that I appreciate the free luxury! the amount of leg space rn. thanks.
great to see the redsox plane and your reminder you _uny side by side at jfk,super to see the redox plane and remind you _uny side by side to jfk
2324 from orlando to dca ! and my awesome flight attendant is robert!,2324 from orlando to dca! and my super onboard agent is robert!
"thanks jb. actually, as a birder i love them too. they just need to be outside. it shouldn't be too hard to trap and move them.","Thank you, actually, as a bird I love them too. They just need to be out. It should not be too hard to trap and move them."
"flight from jfk-sfo was pure awesomeness. mint class and tim our attendant was the best! other airlines, take notes!","The flight of jfk-sfo was a pure wonder. The mint class and our assistant was the best! Other airlines, take notes!"
last sleep in cali... back to jfk tomorrow night. looking forward to an another amazing flight with you all,Last california sleep. back to jfk tomorrow night. waiting for another incredible flight with you all
with the free wifi,free wifi
mint seats are awesome! best business class in the us!!!,The mint seats are impressive! Better business class in us!
thank you for getting me home. and despite all odds i have reunited with my delinquent southwest luggage. now homeward,Thanks for bringing me back. and despite all the chances that I've brought my offspring to the southwest. now at home
ok thanks. safety first.,Thank you. security first.
kudos well deserved! just wish the rest of my experience today measured up to their example!,well-deserved kudos! simply wish the rest of my experience today measured to their example!
"ha ha! can i get a wake up call at boarding time please? large coffee, extralight extra sweet please!","Ha ha! Can I have a wake-up on boarding please? big coffee, more light please!"
thank you! i am your new big fan,Thank you! I'm your new big fan
i do! the best airline wifi ever. thank you!,Yes! the best air wifi ever. Thank you!
"pilot: ""don't worry folks there's a backup for the backup for every part of this plane."" thanks guy","pilot: ""Don't worry, there's a backup for each part of this plane.""Thank you."
thank you!,Thank you!
awesome,Great.
ok. thanks for your help.,Okay. Thank you for your help.
love you guys_u_u_u,I love you.
you're still the best,You're always the best
"please give jetblue all the permissions in the world! i'm missing the oscars right now, and it's awful",Give jetblue all the permissions of the world! I miss the bones.
thanks! i made it _ua,Thank you! I did it _ua
thanks for the quick response! fingers crossed the plane gets here then,Thank you for the quick answer! the fingers crossed the plane then arrive
thank you. fingers crossed.,Thank you. Fingers crossed.
"aha, ok. thanks! was worried there might not be a seat at all will do it at the airport tomorrow then!","aha, okay, thank you! if worried there would be no room at all at the airport tomorrow then!"
ui@jetblue: so glad to hear. thanks for sharing the video.u me and jetblue are _ua,ui@jetblue: so happy to hear. thank you for sharing the video.u me and jetblue are _ua
thanks for the response. we are hopeful.,Thank you for the answer. We're full of hope.
thank you for the refund of the change fee for a recent flight affected by our bizarre winter. excellent customer service and focus,Thank you for the reimbursement of change fees for a recent flight affected by our bizarre winter. excellent customer service and focus
thanks for help. can't wait to travel with! and get out of the snow.,Thank you for your help. I can't wait to travel and get out of the snow.
thanks for answering my questions!,Thank you for answering my questions!
cool! are there stairs at jfk? i can walk short distances but not stairs.,cool! Is there stairs in jfk? I can walk short distances but not stairs.
"for the record, that was less than a 10-minute turnaround time for the answer from the question. jetblue rocks!","for the record, it was less than 10 minutes of turn time for the answer of the question. Itblue rocks!"
"btw, robin hayes is speaking at next month's aviation summit. he ought to give a shout out to his twitter team. you rock","btw, robin hayes talks at the top of next month. He should make a cry to his twitter team. You're leaving."
oh. and thank you for responding,Oh. and thank you for answering
thanks. we are ticketed on stand by for flight 1970. i hope we make it out. fingers crossed,Thank you. We're waiting for the 1970 flight. I hope we'll get through. crossed fingers
thank you guys! you are the best! _uaiiou,"Thanks, guys! You're the best! _uaiiou"
love it as always!,Love him as always!
"what a great experience on flight from sfo to jfk; seats, service, food, everything is top quality. i will be back. very soon!","what a great experience in flight from sfo to jfk; seats, service, food, everything is of quality. I'll be back. Very soon!"
thanks for replying-i feel a little better we'll see how it goes 14uiou,"Thank you for answering, I feel a little better, we'll see how it's going to be."
you guys rock!,You're rock!
my email is my twitter handle followed by gmail 14_uo_uo,my email is my twitter handle followed by gmail 14_uo_uo
awesome!,Great!
i only fly jet blue,i only fly jet blue
start including pto in your getaway packages and i'm all in,Start to include pto in your escape packages and I'm all in
